nomeTeste;tempoExecucao;fitness;timeEscolhido;timeInimigo;
E22;25.461;164;449-738-732-373-910-282;559-625-776-896-690-189
E22;25.549;191;183-825-824-580-182-435;706-462-858-361-905-785
E22;25.961;180;180-181-899-737-880-831;330-663-259-92-200-505
E22;26.386;180;890-387-521-914-763-856;420-64-599-448-609-463
E22;26.935;185;143-732-474-825-748-357;120-73-187-310-342-17
E22;26.14;194;568-385-182-448-443-175;259-659-7-412-320-546
E22;25.714;184;430-181-442-435-730-727;742-239-326-638-595-354
E22;25.007;153;448-385-737-290-568-863;825-723-286-558-161-910
E22;26.171;181;447-289-444-738-554-177;176-555-235-221-908-188
E22;26.39;175;735-568-738-910-521-645;824-792-621-513-507-141
E22;25.566;167;288-824-742-661-832-808;592-771-331-766-625-580
E22;25.398;184;435-748-183-825-440-287;367-449-809-818-276-905
E22;25.789;186;571-287-8-445-288-289;315-297-213-635-561-850
E22;26.193;171;567-290-287-608-440-521;580-394-770-840-722-718
E22;25.811;130;738-220-251-733-742-444;642-579-758-161-655-91
E23;40.278;192;910-743-579-289-571-825;515-493-527-877-549-651
E23;39.205;181;521-570-832-183-825-568;780-616-487-524-401-833
E23;39.953;202;289-738-448-570-742-731;629-706-469-45-219-485
E23;39.947;202;521-674-568-547-443-741;320-377-36-823-558-390
E23;41.783;198;737-738-431-287-579-182;329-666-919-57-895-851
E23;40.251;189;568-288-181-737-571-442;559-625-776-896-690-189
E23;39.706;176;449-287-828-919-825-572;706-462-858-361-905-785
E23;39.961;197;578-741-182-183-215-570;330-663-259-92-200-505
E23;40.962;176;193-579-358-181-567-549;315-297-213-635-561-850
E23;41.988;184;571-567-160-442-325-288;580-394-770-840-722-718
E23;40.729;149;181-183-743-731-288-289;642-579-758-161-655-91
E24;50.911;189;183-435-571-572-824-910;515-493-527-877-549-651
E24;51.241;179;282-298-287-567-737-446;780-616-487-524-401-833
E24;52.535;211;445-825-521-446-567-737;629-706-469-45-219-485
E24;52.28;206;575-182-521-576-568-589;320-377-36-823-558-390
E24;52.556;183;267-727-738-737-554-13;329-666-919-57-895-851
E24;50.456;186;160-444-568-440-910-521;559-625-776-896-690-189
E24;49.772;188;444-182-184-521-440-570;706-462-858-361-905-785
E24;52.644;197;571-743-385-446-521-572;330-663-259-92-200-505
E24;52.545;190;440-9-676-183-288-738;420-64-599-448-609-463
E24;52.841;198;732-449-568-738-571-445;120-73-187-310-342-17
E24;51.628;203;579-571-825-288-448-182;259-659-7-412-320-546
E24;52.235;184;184-440-828-51-287-579;742-239-326-638-595-354
E24;48.351;163;580-830-287-579-442-448;825-723-286-558-161-910
E24;51.254;180;443-824-773-358-302-743;176-555-235-221-908-188
E24;51.273;190;435-446-160-288-567-448;824-792-621-513-507-141
E24;51.948;190;440-727-435-824-579-181;592-771-331-766-625-580
E24;52.299;186;183-738-737-567-435-440;367-449-809-818-276-905
E24;52.488;197;446-182-825-738-571-568;315-297-213-635-561-850
E24;51.866;185;435-732-13-737-567-572;580-394-770-840-722-718
E24;50.189;152;568-287-286-444-825-743;642-579-758-161-655-91
E25;67.532;191;440-824-182-571-435-431;515-493-527-877-549-651
E25;67.827;186;730-568-446-431-579-521;780-616-487-524-401-833
E25;69.962;205;825-181-741-738-182-568;629-706-469-45-219-485
E25;69.251;210;181-575-571-910-824-743;320-377-36-823-558-390
E25;69.654;199;825-579-182-444-287-440;329-666-919-57-895-851
E25;69.506;188;571-4-568-183-435-738;559-625-776-896-690-189
E25;69.5;195;448-444-571-579-447-742;706-462-858-361-905-785
E25;69.228;199;440-182-579-567-773-570;330-663-259-92-200-505
E25;69.074;184;173-738-181-289-419-7;420-64-599-448-609-463
E25;68.122;193;8-287-570-268-449-442;120-73-187-310-342-17
E25;68.138;205;182-737-288-567-579-442;259-659-7-412-320-546
E25;69.224;190;181-736-435-567-442-824;742-239-326-638-595-354
E25;66.158;168;183-440-830-182-435-521;825-723-286-558-161-910
E25;68.325;182;736-571-525-287-824-572;176-555-235-221-908-188
E25;68.281;192;568-435-570-446-182-442;824-792-621-513-507-141
E25;68.601;189;181-567-288-431-824-741;592-771-331-766-625-580
E25;69.099;188;825-435-568-521-738-448;367-449-809-818-276-905
E25;67.43;192;182-462-568-919-444-579;315-297-213-635-561-850
E25;67.677;192;737-832-738-579-572-570;580-394-770-840-722-718
E25;65.469;156;288-183-743-332-444-287;642-579-758-161-655-91
E26;81.256;185;440-579-571-7-909-824;515-493-527-877-549-651
E26;79.615;186;446-568-825-741-737-567;780-616-487-524-401-833
E26;81.752;211;521-567-302-738-824-446;629-706-469-45-219-485
E26;80.847;209;742-570-568-579-181-825;320-377-36-823-558-390
E26;81.047;198;440-431-737-738-568-825;329-666-919-57-895-851
E26;83.411;190;440-287-568-567-435-442;559-625-776-896-690-189
E26;82.562;194;521-571-182-824-570-738;706-462-858-361-905-785
E26;82.879;198;915-440-572-446-385-182;330-663-259-92-200-505
E26;79.268;185;283-827-569-527-570-754;420-64-599-448-609-463
E26;78.904;195;441-727-827-569-444-287;120-73-187-310-342-17
E26;78.082;199;568-287-182-738-567-446;259-659-7-412-320-546
E26;81.343;190;571-824-440-184-9-739;742-239-326-638-595-354
E26;77.769;170;579-568-13-440-448-182;825-723-286-558-161-910
E26;78.622;184;825-741-446-569-568-579;176-555-235-221-908-188
E26;78.613;186;567-521-435-580-568-287;824-792-621-513-507-141
E26;77.8;184;567-181-570-182-569-442;592-771-331-766-625-580
E26;78.743;187;579-431-183-738-571-568;367-449-809-818-276-905
E26;78.523;194;182-181-737-824-571-447;315-297-213-635-561-850
E26;78.389;195;579-570-183-572-567-915;580-394-770-840-722-718
E26;76.335;156;444-743-742-446-521-183;642-579-758-161-655-91
E27;96.613;189;825-302-742-741-435-824;515-493-527-877-549-651
E27;97.322;186;567-825-579-282-743-446;780-616-487-524-401-833
E27;97.209;211;738-572-521-824-446-567;629-706-469-45-219-485
E27;97.424;206;182-521-739-580-293-825;320-377-36-823-558-390
E27;97.341;195;440-160-183-13-738-568;329-666-919-57-895-851
E27;97.296;189;727-183-440-568-435-431;559-625-776-896-690-189
E27;97.087;194;290-824-182-738-571-444;706-462-858-361-905-785
E27;97.688;196;527-572-570-444-448-743;330-663-259-92-200-505
E27;97.21;189;743-564-183-565-289-600;420-64-599-448-609-463
E27;96.749;181;446-564-743-7-472-266;120-73-187-310-342-17
E27;97.687;204;182-568-446-738-567-579;259-659-7-412-320-546
E27;97.62;188;824-746-571-442-825-181;742-239-326-638-595-354
E27;96.571;171;568-571-579-440-442-182;825-723-286-558-161-910
E27;97.005;179;829-289-571-182-833-552;176-555-235-221-908-188
E27;97.49;185;183-570-435-743-572-287;824-792-621-513-507-141
E27;96.26;192;743-521-444-739-909-824;592-771-331-766-625-580
E27;95.874;185;902-825-824-909-288-579;367-449-809-818-276-905
E27;96.885;198;431-737-446-568-288-738;315-297-213-635-561-850
E27;98.453;197;738-571-570-182-572-579;580-394-770-840-722-718
E27;94.911;159;444-289-182-741-287-743;642-579-758-161-655-91
E28;110.176;189;743-287-579-824-567-8;515-493-527-877-549-651
E28;109.408;187;8-446-521-568-738-567;780-616-487-524-401-833
E28;117.142;208;572-182-289-824-446-579;629-706-469-45-219-485
E28;110.319;207;570-727-744-181-738-575;320-377-36-823-558-390
E28;110.045;196;435-289-444-568-567-579;329-666-919-57-895-851
E28;111.603;195;440-910-737-568-183-579;559-625-776-896-690-189
E28;110.317;196;742-824-444-446-571-182;706-462-858-361-905-785
E28;110.371;194;565-431-808-569-521-434;330-663-259-92-200-505
E28;109.602;187;742-4-288-439-803-551;420-64-599-448-609-463
E28;109.526;195;435-570-890-13-446-282;120-73-187-310-342-17
E28;110.943;202;448-443-737-742-571-568;259-659-7-412-320-546
E28;109.674;191;446-824-736-9-567-182;742-239-326-638-595-354
E28;111.246;165;579-182-9-568-572-571;825-723-286-558-161-910
E28;110.127;182;738-567-825-570-438-440;176-555-235-221-908-188
E28;109.4;190;431-570-525-738-182-567;824-792-621-513-507-141
E28;110.321;193;570-521-743-741-572-579;592-771-331-766-625-580
E28;108.541;185;435-832-446-288-567-824;367-449-809-818-276-905
E28;109.486;199;737-568-825-431-182-738;315-297-213-635-561-850
E28;109.744;193;824-567-442-909-579-570;580-394-770-840-722-718
E28;107.163;160;743-825-444-288-182-446;642-579-758-161-655-91
E29;126.741;188;447-825-567-743-289-572;515-493-527-877-549-651
E29;126.29;211;824-738-446-737-567-182;629-706-469-45-219-485
E29;125.427;205;568-580-740-567-176-443;320-377-36-823-558-390
E29;127.444;200;571-440-738-568-579-431;329-666-919-57-895-851
E29;124.182;189;435-442-743-825-183-568;559-625-776-896-690-189
E29;124.982;195;447-444-824-571-521-579;706-462-858-361-905-785
E29;124.61;185;799-434-742-173-183-562;330-663-259-92-200-505
E29;124.209;183;183-498-7-715-565-570;420-64-599-448-609-463
E29;124.059;184;578-904-825-215-875-176;120-73-187-310-342-17
E29;132.614;201;431-446-567-568-571-448;259-659-7-412-320-546
E29;125.419;193;567-182-9-570-825-448;742-239-326-638-595-354
E29;122.792;169;442-737-444-830-182-568;825-723-286-558-161-910
E29;126.168;183;444-283-824-744-181-13;176-555-235-221-908-188
E29;125.968;191;567-570-182-448-568-525;824-792-621-513-507-141
E29;125.655;190;447-568-824-739-181-741;592-771-331-766-625-580
E29;128.431;191;738-579-431-435-521-567;367-449-809-818-276-905
E29;124.947;199;183-568-446-738-442-579;315-297-213-635-561-850
E29;124.832;186;288-521-13-824-571-567;580-394-770-840-722-718
E29;119.583;162;182-448-444-824-909-446;642-579-758-161-655-91
E30;146.569;189;743-572-571-824-431-521;515-493-527-877-549-651
E30;151.848;211;446-445-738-182-567-568;629-706-469-45-219-485
E30;147.203;207;184-521-745-443-824-567;320-377-36-823-558-390
E30;147.04;194;444-568-580-825-737-575;329-666-919-57-895-851
E30;147.615;193;183-440-737-568-571-289;559-625-776-896-690-189
E30;145.571;197;571-448-182-825-446-738;706-462-858-361-905-785
E30;147.272;197;567-446-572-183-13-173;330-663-259-92-200-505
E30;145.939;182;570-552-7-789-579-787;420-64-599-448-609-463
E30;146.146;190;828-573-571-819-562-287;120-73-187-310-342-17
E30;148.751;202;567-572-737-568-738-440;259-659-7-412-320-546
E30;155.306;190;737-181-440-575-8-825;742-239-326-638-595-354
E30;149.802;164;182-743-521-442-571-568;825-723-286-558-161-910
E30;150.997;173;598-736-157-572-568-828;176-555-235-221-908-188
E30;151.077;187;182-565-570-571-446-738;824-792-621-513-507-141
E30;154.448;188;824-739-521-743-741-445;592-771-331-766-625-580
E30;149.759;189;909-435-183-571-440-824;367-449-809-818-276-905
E30;152.03;194;571-521-738-431-444-283;315-297-213-635-561-850
E30;147.409;190;572-288-442-183-738-287;580-394-770-840-722-718
E30;143.392;156;742-743-444-287-824-442;642-579-758-161-655-91
E31;15.904;179;440-287-571-748-742-568;515-493-527-877-549-651
E31;15.547;161;747-910-156-251-139-521;780-616-487-524-401-833
E31;16.671;190;184-915-577-738-520-734;629-706-469-45-219-485
E31;15.871;192;567-268-58-282-431-443;320-377-36-823-558-390
E31;15.673;174;180-657-181-740-281-739;329-666-919-57-895-851
E31;16.492;169;431-572-298-741-745-570;559-625-776-896-690-189
E31;15.399;137;434-8-542-281-355-832;706-462-858-361-905-785
E31;16.55;186;567-557-288-737-24-431;330-663-259-92-200-505
E31;16.291;177;325-281-294-854-565-707;420-64-599-448-609-463
E31;16.439;185;747-548-832-243-182-287;120-73-187-310-342-17
E31;15.35;186;287-871-579-448-743-444;259-659-7-412-320-546
E31;15.064;170;803-743-825-332-889-625;742-239-326-638-595-354
E31;16.16;156;743-449-910-182-9-568;825-723-286-558-161-910
E31;15.961;166;572-571-112-338-83-735;176-555-235-221-908-188
E31;16.08;165;910-722-149-571-579-747;824-792-621-513-507-141
E31;15.989;158;546-720-915-738-13-520;592-771-331-766-625-580
E31;15.798;159;754-13-440-193-435-50;367-449-809-818-276-905
E31;16.059;158;467-579-823-283-718-159;315-297-213-635-561-850
E31;15.631;165;290-8-572-567-684-490;580-394-770-840-722-718
E31;15.824;122;332-569-832-570-538-555;642-579-758-161-655-91
E32;33.393;178;911-182-446-435-743-173;515-493-527-877-549-651
E32;33.026;171;287-283-444-545-440-443;780-616-487-524-401-833
E32;34.018;173;863-435-731-128-910-745;629-706-469-45-219-485
E32;32.849;193;578-181-156-338-443-289;320-377-36-823-558-390
E32;32.999;180;565-184-8-825-431-546;329-666-919-57-895-851
E32;32.877;184;521-737-444-579-743-445;559-625-776-896-690-189
E32;32.254;181;738-332-567-13-290-182;706-462-858-361-905-785
E32;33.824;195;567-570-156-579-173-521;330-663-259-92-200-505
E32;33.723;178;441-298-240-293-172-904;420-64-599-448-609-463
E32;33.889;182;382-288-448-161-72-906;120-73-187-310-342-17
E32;32.747;191;445-567-828-449-184-742;259-659-7-412-320-546
E32;33.891;179;735-287-9-525-889-440;742-239-326-638-595-354
E32;32.651;151;9-910-742-440-738-447;825-723-286-558-161-910
E32;32.874;184;737-288-9-302-435-577;176-555-235-221-908-188
E32;34.14;171;527-183-112-571-156-445;824-792-621-513-507-141
E32;32.034;193;183-727-824-579-444-521;592-771-331-766-625-580
E32;32.99;176;909-571-832-448-441-737;367-449-809-818-276-905
E32;33.567;182;287-8-112-824-909-737;315-297-213-635-561-850
E32;33.84;187;448-579-827-565-442-183;580-394-770-840-722-718
E32;32.899;151;825-182-446-743-332-730;642-579-758-161-655-91
E33;51.737;179;579-91-435-4-743-571;515-493-527-877-549-651
E33;50.144;188;435-567-446-431-824-182;780-616-487-524-401-833
E33;49.932;209;445-287-743-431-448-824;629-706-469-45-219-485
E33;52.026;203;579-576-575-566-439-825;320-377-36-823-558-390
E33;50.073;190;567-572-156-435-440-568;329-666-919-57-895-851
E33;52.051;186;734-440-442-571-825-287;559-625-776-896-690-189
E33;51.116;182;567-289-182-571-156-737;706-462-858-361-905-785
E33;51.522;196;570-914-440-521-445-909;330-663-259-92-200-505
E33;53.081;180;836-569-855-384-559-573;420-64-599-448-609-463
E33;52.171;194;568-544-287-742-445-732;120-73-187-310-342-17
E33;51.149;186;290-839-289-571-143-182;259-659-7-412-320-546
E33;51.734;187;747-448-288-8-440-521;742-239-326-638-595-354
E33;49.647;160;183-738-332-568-737-442;825-723-286-558-161-910
E33;51.507;181;727-525-440-302-8-737;176-555-235-221-908-188
E33;51.61;192;182-571-431-568-440-567;824-792-621-513-507-141
E33;51.054;182;727-440-571-181-289-8;592-771-331-766-625-580
E33;51.041;180;565-571-183-567-738-521;367-449-809-818-276-905
E33;50.489;188;448-143-568-181-175-738;315-297-213-635-561-850
E33;52.815;186;290-573-572-182-571-183;580-394-770-840-722-718
E33;49.401;150;568-741-448-287-567-288;642-579-758-161-655-91
E34;64.458;181;824-143-8-282-743-446;515-493-527-877-549-651
E34;65.117;175;914-824-567-182-183-184;780-616-487-524-401-833
E34;65.36;200;286-180-580-567-572-302;629-706-469-45-219-485
E34;66.94;202;741-544-739-824-184-748;320-377-36-823-558-390
E34;66.127;190;738-567-580-731-568-442;329-666-919-57-895-851
E34;63.354;192;183-442-910-448-440-568;559-625-776-896-690-189
E34;65.172;190;440-910-444-742-571-572;706-462-858-361-905-785
E34;65.637;200;440-183-910-824-521-909;330-663-259-92-200-505
E34;66.621;186;570-289-731-565-657-828;420-64-599-448-609-463
E34;66.07;190;825-817-435-449-74-567;120-73-187-310-342-17
E34;65.546;201;571-567-568-737-743-440;259-659-7-412-320-546
E34;65.878;181;737-9-510-173-577-435;742-239-326-638-595-354
E34;65.337;159;8-738-571-182-440-431;825-723-286-558-161-910
